"CropID","Crop","Crop_Year","Season","State","Production","Yield","Area","Annual_Rainfall","Fertilizer","Pesticide","PARTIND"
"       30924","Other Kharif pulses","        2012","Kharif","Mizoram","         833","      1.0225","-0.244307539","0.7497094315","-0.252448218","-0.227731004","           1"
"       31024","Potato","        2012","Kharif","Mizoram","         807","        7.02"," -0.24536645","0.7497094315","-0.253680717","-0.228858872","           0"
"       31124","Potato","        2012","Rabi","Mizoram","         633","        6.02","-0.245290033","0.7497094315","-0.253591773","-0.228777479","           1"
"       31224","Rapeseed &Mustard","        2012","Rabi","Mizoram","         201","        0.67","-0.245127649","0.7497094315","-0.253402769"," -0.22860452","           1"
"       31324","Rice","        2012","Autumn","Mizoram","       27128","       1.095","-0.211810175","0.7497094315","-0.214623541","-0.193117372","           0"
"       31424","Rice","        2012","Kharif","Mizoram","       29983","      2.2925"," -0.22596901","0.7497094315","-0.231103442","-0.208198247","           1"
"       31524","Rice","        2012","Rabi","Mizoram","         589","      2.3525","-0.245105816","0.7497094315","-0.253377357","-0.228581265","           1"
"       31624","Sesamum","        2012","Kharif","Mizoram","         507","       0.625","-0.244572267","0.7497094315","-0.252756343","-0.228012971","           1"
"       31724","Soyabean","        2012","Kharif","Mizoram","        1517","     1.32625","-0.244055093","0.7497094315","-0.252154388","-0.227462118","           2"
"       31824","Sugarcane","        2012","Whole Year","Mizoram","        6795","     6.69125","-0.243718042","0.7497094315","-0.251762085","-0.227103118","           1"
"       31924","Tapioca","        2012","Kharif","Mizoram","         419","        7.94","-0.245448324","0.7497094315","-0.253776013","-0.228946078","           0"
"       32024","Tobacco","        2012","Whole Year","Mizoram","          58","       0.715","-0.245427855","0.7497094315","-0.253752189","-0.228924276","           1"
"       32124","Arhar/Tur","        2012","Kharif","Nagaland","        2590"," 0.896363636","-0.241593398","-0.172791676","-0.249289147","-0.224840115","           1"
"       32224","Bajra","        2012","Kharif","Nagaland","         690"," 0.989090909","-0.244595464","-0.172791676","-0.252783343","-0.228037679","           2"
"       32324","Barley","        2012","Rabi","Nagaland","         500"," 0.981818182","-0.244841088","-0.172791676","-0.253069232","-0.228299298","           1"
"       32424","Castor seed","        2012","Kharif","Nagaland","         200"," 0.621111111","-0.245114003","-0.172791676","-0.253386886","-0.228589986","           1"
"       32524","Ginger","        2012","Kharif","Nagaland","       30730"," 9.116363636","-0.240924757","-0.172791676","-0.248510894"," -0.22412793","           0"
"       32624","Gram","        2012","Rabi","Nagaland","         640"," 0.823636364","-0.244486298","-0.172791676","-0.252656282","-0.227921404","           1"
"       32724","Groundnut","        2012","Kharif","Nagaland","         820"," 0.969090909"," -0.24441807","-0.172791676","-0.252576868","-0.227848732","           1"
"       32824","Horse-gram","        2012","Kharif","Nagaland","         440"," 1.040909091","-0.244950254","-0.172791676","-0.253196294","-0.228415573","           1"
"       32924","Jowar","        2012","Kharif","Nagaland","         170","       0.934","-0.245277752","-0.172791676","-0.253577479","-0.228764398","           0"
"       33024","Jute","        2012","Kharif","Nagaland","        5730","       1.902","-0.241416004","-0.172791676","-0.249082672","-0.224651168","           1"
"       33124","Linseed","        2012","Rabi","Nagaland","        4630"," 0.808181818","-0.237690713","-0.172791676","-0.244746691","-0.220683282","           0"
"       33224","Maize","        2012","Kharif","Nagaland","      124580"," 1.955454545","-0.158831899","-0.172791676","-0.152960501","-0.136689085","           1"
"       33324","Maize","        2012","Rabi","Nagaland","       10070","        1.96","-0.238509458","-0.172791676","-0.245699654","-0.221555345","           1"
"       33424","Masoor","        2012","Rabi","Nagaland","        1670"," 0.813333333","-0.242725996","-0.172791676","-0.250607412","-0.226046469","           1"
"       33524","Mesta","        2012","Kharif","Nagaland","        2000"," 1.103636364","-0.243053494","-0.172791676","-0.250988597","-0.226395294","           1"
"       33624","Peas & beans (Pulses)","        2012","Kharif","Nagaland","        2980","       1.311","-0.242425789","-0.172791676","-0.250257992","-0.225726712","           0"
"       33724","Peas & beans (Pulses)","        2012","Rabi","Nagaland","        7340"," 1.044545455","-0.235944056","-0.172791676","-0.242713704","-0.218822881","           0"
"       33824","Potato","        2012","Rabi","Nagaland","       69000","        9.98","-0.236107805","-0.172791676","-0.242904297","-0.218997293","           1"
"       33924","Ragi","        2012","Kharif","Nagaland","         290"," 0.962857143","-0.245100357","-0.172791676","-0.253371004","-0.228575451","           1"
"       34024","Rapeseed &Mustard","        2012","Rabi","Nagaland","       27420"," 1.008181818","-0.208447861","-0.172791676"," -0.21071004","  -0.1895361","           1"
"       34124","Rice","        2012","Kharif","Nagaland","      396230","        2.15","-0.000200006","-0.172791676","0.0316760202","0.0322731116","           1"
"       34224","Rice","        2012","Rabi","Nagaland","        8950","        2.52","-0.240679133","-0.172791676","-0.248225005","-0.223866311","           1"
"       34324","Sesamum","        2012","Kharif","Nagaland","        2130"," 0.605454545","-0.240692779","-0.172791676","-0.248240888","-0.223880846","           1"
"       34424","Small millets","        2012","Kharif","Nagaland","        9610"," 1.116666667","-0.233815319","-0.172791676","-0.240236001","-0.216555517","           2"
"       34524","Soyabean","        2012","Kharif","Nagaland","       30880"," 1.236363636","  -0.2118593","-0.172791676","-0.214680718","-0.193169695","           1"
"       34624","Sugarcane","        2012","Kharif","Nagaland","      187570","       43.52","-0.239642056","-0.172791676","-0.247017919","-0.222761698","           1"
"       34724","Sunflower","        2012","Kharif","Nagaland","         210"," 0.751666667","-0.245168586","-0.172791676","-0.253450417","-0.228648123","           1"
"       34824","Sunflower","        2012","Rabi","Nagaland","        1230","       0.612","-0.242766933","-0.172791676"," -0.25065506","-0.226090072","           0"
"       34924","Sweet potato","        2012","Kharif","Nagaland","       11230"," 8.500909091","-0.243722136","-0.172791676"," -0.25176685","-0.227107479","           1"
"       35024","Tapioca","        2012","Kharif","Nagaland","       39810"," 20.16636364","-0.242835162","-0.172791676","-0.250734474","-0.226162744","           1"
"       35124","Urad","        2012","Kharif","Nagaland","         310","           1","-0.245100357","-0.172791676","-0.253371004","-0.228575451","           1"
"       35224","Urad","        2012","Rabi","Nagaland","         580","       0.789","-0.244527236","-0.172791676"," -0.25270393","-0.227965007","           1"
"       35324","Wheat","        2012","Rabi","Nagaland","        5890"," 1.797777778","-0.241061214","-0.172791676","-0.248669721","-0.224273274","           1"
"       35424","Arhar/Tur","        2012","Kharif","Punjab","        2900"," 1.583636364","-0.242248395","-1.345136832","-0.250051517","-0.225537765","           2"
"       35524","Bajra","        2012","Kharif","Punjab","        3000","           1","-0.241429649","-1.345136832","-0.249098554","-0.224665702","           1"
"       35624","Barley","        2012","Rabi","Punjab","       47000","         3.5","-0.227783895","-1.345136832","-0.233215843"," -0.21013132","           1"
